epoch,tau,loss,rec,kl,sparse,temporal,prior,val_loss
1.0,1.0,1.097699522972107,1.087105631828308,3.9197638034820557,6.045106887817383,0.16689686477184296,0.1432533860206604,1.1943222284317017
2.0,0.98,1.2408583164215088,1.231136441230774,3.743253707885742,5.961370468139648,0.17103534936904907,0.12699629366397858,1.011713981628418
3.0,0.9603999999999999,1.066070795059204,1.0569360256195068,3.49106764793396,5.901647090911865,0.1737271249294281,0.11634758114814758,1.000684380531311
4.0,0.9411919999999999,1.0125242471694946,1.0036919116973877,3.364625930786133,5.864037036895752,0.17773547768592834,0.11092153936624527,1.0152907371520996
5.0,0.9223681599999999,1.028645634651184,1.0199809074401855,3.3236794471740723,5.83418083190918,0.18004965782165527,0.1079474687576294,1.006508469581604
6.0,0.9039207967999999,1.0222866535186768,1.0137845277786255,3.2805025577545166,5.806434154510498,0.18481147289276123,0.10504759103059769,0.9915259480476379
7.0,0.8858423808639999,1.0007596015930176,0.9923630952835083,3.240774631500244,5.784669399261475,0.18751882016658783,0.10322658717632294,0.9843683838844299
8.0,0.8681255332467199,0.9962826371192932,0.9879938960075378,3.2196409702301025,5.759359359741211,0.19011689722537994,0.10136152058839798,0.9866684079170227
9.0,0.8507630225817855,1.0002621412277222,0.9920759201049805,3.2074460983276367,5.735695838928223,0.19394689798355103,0.09956476092338562,0.9898619651794434
10.0,0.8337477621301498,1.002353549003601,0.9942702651023865,3.2165768146514893,5.709426403045654,0.1975955218076706,0.09774132817983627,0.9889233708381653
11.0,0.8170728068875467,1.0011789798736572,0.9932154417037964,3.213933229446411,5.68503475189209,0.1988704651594162,0.09559306502342224,0.9860489368438721
12.0,0.8007313507497958,0.9898483753204346,0.9819474816322327,3.2217822074890137,5.659657955169678,0.20329873263835907,0.09457051753997803,0.9839906096458435
13.0,0.7847167237347998,0.986981987953186,0.9791456460952759,3.2445733547210693,5.640365123748779,0.2056237757205963,0.09342366456985474,0.9834939241409302
14.0,0.7690223892601038,0.9939941167831421,0.9862233400344849,3.2789242267608643,5.613790988922119,0.20974427461624146,0.09230057895183563,0.9835211634635925
15.0,0.7536419414749017,0.9894720315933228,0.9818369746208191,3.2907440662384033,5.583175182342529,0.2136983424425125,0.08985976874828339,0.9834954142570496
16.0,0.7385691026454038,0.9891442656517029,0.981570839881897,3.298614501953125,5.554461479187012,0.21609821915626526,0.08889466524124146,0.9835436940193176
17.0,0.7237977205924956,0.9839563369750977,0.9764354825019836,3.294234275817871,5.53543758392334,0.2192196398973465,0.08803540468215942,0.9836862683296204
18.0,0.7093217661806457,0.982597827911377,0.9752209782600403,3.288006544113159,5.498824596405029,0.2231551557779312,0.08552772551774979,0.9838433265686035
19.0,0.6951353308570327,0.9836710691452026,0.9764133095741272,3.2923319339752197,5.466738700866699,0.2262696772813797,0.08344998210668564,0.9839223623275757
20.0,0.6812326242398921,0.9822734594345093,0.9750664830207825,3.3012778759002686,5.435920715332031,0.22855406999588013,0.08272111415863037,0.9839192032814026
21.0,0.6676079717550942,0.9813897013664246,0.9742797017097473,3.3188884258270264,5.407871723175049,0.23319311439990997,0.08101730048656464,0.9838429689407349
22.0,0.6542558123199923,0.9812645316123962,0.974197506904602,3.339850664138794,5.374457359313965,0.23485827445983887,0.0804472267627716,0.9837315678596497
23.0,0.6411706960735924,0.9813075661659241,0.974315345287323,3.3513221740722656,5.341165542602539,0.2385290265083313,0.07925298810005188,0.9835971593856812
24.0,0.6283472821521207,0.9813994765281677,0.9744641184806824,3.3686695098876953,5.317187309265137,0.2412485033273697,0.07831458747386932,0.9834744930267334
25.0,0.6157803365090783,0.9798188805580139,0.9729867577552795,3.3995211124420166,5.28129768371582,0.24285273253917694,0.07654577493667603,0.9833725094795227
