epoch,tau,loss,rec,kl,sparse,temporal,prior,val_loss
1.0,1.0,1.278725306193034,1.265877604484558,3.6037479241689048,5.959726333618164,0.16621650258700052,0.18981737395127615,1.0120646953582764
2.0,0.98,1.0691064198811848,1.0575238863627117,3.1271096070607505,5.863184769948323,0.17016992966334024,0.1664255658785502,1.0152987241744995
3.0,0.9603999999999999,1.0450650056203206,1.0338485638300579,2.952548106511434,5.824469566345215,0.17298524578412375,0.15983352065086365,1.0225565433502197
4.0,0.9411919999999999,1.033915122350057,1.0229878028233845,2.901273250579834,5.789167404174805,0.17595073580741882,0.1544999579588572,1.01270592212677
5.0,0.9223681599999999,1.024268627166748,1.01357901096344,2.9157079060872397,5.7561696370442705,0.17923260231812796,0.15003975729147592,1.0026241540908813
6.0,0.9039207967999999,1.0234181483586628,1.0129718780517578,2.9633997281392417,5.7209804852803545,0.18204321960608164,0.14542480806509653,1.001789927482605
7.0,0.8858423808639999,1.014425794283549,1.0042111277580261,3.0166483720143638,5.6854244867960615,0.18521802127361298,0.1410343497991562,1.0029276609420776
8.0,0.8681255332467199,1.0112071832021077,1.0012186368306477,3.0886404514312744,5.648472627003987,0.18767396112283072,0.13673418263594309,1.0029765367507935
9.0,0.8507630225817855,1.01077405611674,1.001022219657898,3.168414751688639,5.610589663187663,0.1904227485259374,0.13221260408560434,1.0003395080566406
10.0,0.8337477621301498,1.0081575711568196,0.9986411134401957,3.247880458831787,5.569696585337321,0.1930335263411204,0.12775126099586487,0.9960811734199524
11.0,0.8170728068875467,1.0065306027730305,0.9972729285558065,3.3279008070627847,5.52138074239095,0.19533453385035196,0.12289444108804067,0.9916291832923889
12.0,0.8007313507497958,1.004839301109314,0.9958759943644205,3.4003008206685386,5.469056606292725,0.19687561690807343,0.11738214641809464,0.9887509942054749
13.0,0.7847167237347998,1.0009650786717732,0.9923597772916158,3.47294012705485,5.404266357421875,0.19833685457706451,0.11072034140427907,0.9876787066459656
14.0,0.7690223892601038,0.9969251950581869,0.9887144764264425,3.5396254857381186,5.327333450317383,0.19867870211601257,0.10346408436695735,0.9857410192489624
15.0,0.7536419414749017,0.9857067863146464,0.9779877265294393,3.613466501235962,5.227924823760986,0.19706104199091592,0.09448092927535374,0.9816744327545166
16.0,0.7385691026454038,0.9719264904657999,0.9647267659505209,3.7112874190012612,5.1082234382629395,0.19313774009545645,0.08510465919971466,0.9670068621635437
17.0,0.7237977205924956,0.9405986070632935,0.9339375893274943,3.8541105588277182,4.948187510172526,0.18708243469397226,0.07565545539061229,0.9246345162391663
18.0,0.7093217661806457,0.876362125078837,0.8701669176419576,4.071547985076904,4.763285795847575,0.17859260241190592,0.06777032216389973,0.8058524131774902
19.0,0.6951353308570327,0.7749358216921488,0.7686595718065897,4.351600964864095,4.617571036020915,0.1690580944220225,0.07030718525250752,0.7085356116294861
20.0,0.6812326242398921,0.6701347430547079,0.6630020141601562,4.64227310816447,4.542229334513347,0.15497546394666037,0.08763751139243443,0.6654663681983948
21.0,0.6676079717550942,0.6091658075650533,0.6013255914052328,5.107901255289714,4.46854289372762,0.14670284589131674,0.10160896430412929,0.6340079307556152
22.0,0.6542558123199923,0.533098042011261,0.5246316095193228,5.700048128763835,4.506931781768799,0.14996817708015442,0.11255912234385808,0.5271319150924683
23.0,0.6411706960735924,0.46799855430920917,0.4581587115923564,6.251210848490397,4.695432821909587,0.155901700258255,0.13702821731567383,0.4621778428554535
24.0,0.6283472821521207,0.4279828369617462,0.41707122325897217,6.886260350545247,4.785127639770508,0.15695341428120932,0.1562947779893875,0.47754454612731934
25.0,0.6157803365090783,0.3761535386244456,0.3659108777840932,7.69667387008667,4.631293296813965,0.160677840312322,0.14282538493474325,0.5187499523162842
