epoch,tau,loss,rec,kl,sparse,temporal,prior,val_loss
1.0,1.0,1.3678295612335205,1.3548980951309204,2.9791512489318848,5.865825653076172,0.1665152907371521,0.09905323386192322,1.0146082639694214
2.0,0.98,1.0963594913482666,1.0835459232330322,2.7105231285095215,5.850041389465332,0.16958442330360413,0.09806931018829346,0.9894340634346008
3.0,0.9603999999999999,1.0474156141281128,1.0347130298614502,2.570142984390259,5.829695224761963,0.1734318882226944,0.09705765545368195,0.9984462261199951
4.0,0.9411919999999999,1.0537153482437134,1.0411982536315918,2.519334077835083,5.806495189666748,0.17668277025222778,0.0950288251042366,0.9968216419219971
5.0,0.9223681599999999,1.0524659156799316,1.0400869846343994,2.485586643218994,5.787726879119873,0.17898134887218475,0.09352852404117584,0.9893906712532043
6.0,0.9039207967999999,1.0392529964447021,1.027016282081604,2.473498821258545,5.763767719268799,0.18258962035179138,0.09200184047222137,0.9870864152908325
7.0,0.8858423808639999,1.0216524600982666,1.0095458030700684,2.4799726009368896,5.7420196533203125,0.1855972707271576,0.09058064222335815,0.9927371740341187
8.0,0.8681255332467199,1.0235825777053833,1.0116807222366333,2.5135297775268555,5.716639041900635,0.18914996087551117,0.08822695910930634,0.9993100762367249
9.0,0.8507630225817855,1.0181469917297363,1.0064152479171753,2.5679049491882324,5.689077854156494,0.19255709648132324,0.08630473911762238,1.0012905597686768
10.0,0.8337477621301498,1.0247198343276978,1.0130642652511597,2.6069388389587402,5.669021129608154,0.19665741920471191,0.08549997210502625,0.9987756609916687
11.0,0.8170728068875467,1.0190414190292358,1.0075105428695679,2.6364519596099854,5.640665531158447,0.19922658801078796,0.0841846838593483,0.9951696991920471
12.0,0.8007313507497958,1.0158494710922241,1.0045768022537231,2.6721200942993164,5.609105110168457,0.20178332924842834,0.08122441172599792,0.9921872615814209
13.0,0.7847167237347998,1.011000633239746,0.999880850315094,2.6907074451446533,5.57775354385376,0.20442058145999908,0.07960078120231628,0.9903368949890137
14.0,0.7690223892601038,1.0068128108978271,0.9958533644676208,2.7056455612182617,5.546443462371826,0.20808923244476318,0.07788563519716263,0.9894425868988037
15.0,0.7536419414749017,1.0069938898086548,0.9962629079818726,2.7252302169799805,5.511331081390381,0.2114485800266266,0.0753529816865921,0.9892691969871521
16.0,0.7385691026454038,1.0060886144638062,0.9954947233200073,2.731375217437744,5.476980686187744,0.21321314573287964,0.07397440075874329,0.9896144866943359
17.0,0.7237977205924956,1.0052707195281982,0.9948283433914185,2.7263028621673584,5.443387508392334,0.21694236993789673,0.07241630554199219,0.9903184771537781
18.0,0.7093217661806457,1.0049799680709839,0.9947804808616638,2.7231295108795166,5.399062633514404,0.2187504768371582,0.0698249563574791,0.9913109540939331
19.0,0.6951353308570327,0.9994640946388245,0.9894688725471497,2.7113356590270996,5.357674598693848,0.2211812436580658,0.06769832968711853,0.9924401044845581
20.0,0.6812326242398921,0.999817430973053,0.9900017976760864,2.702465295791626,5.320141315460205,0.22579437494277954,0.06583305448293686,0.9936206340789795
21.0,0.6676079717550942,0.9992163181304932,0.9896522760391235,2.694899559020996,5.268535614013672,0.22683405876159668,0.06321276724338531,0.9947592616081238
22.0,0.6542558123199923,0.9969071745872498,0.9874933362007141,2.6889028549194336,5.228757381439209,0.22960351407527924,0.06173761561512947,0.9957565069198608
23.0,0.6411706960735924,0.9957175254821777,0.9865819811820984,2.6909244060516357,5.176919460296631,0.23005792498588562,0.058774277567863464,0.9965811371803284
24.0,0.6283472821521207,0.9978802800178528,0.9888519048690796,2.6912217140197754,5.1346354484558105,0.23270614445209503,0.057853881269693375,0.997212827205658
25.0,0.6157803365090783,0.9958423376083374,0.9870157837867737,2.6947262287139893,5.084797382354736,0.23437929153442383,0.05582275986671448,0.9976254105567932
